S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k105_82338	980	unaligned
CONTIG	k105_447	584	unaligned
CONTIG	k105_82339	1060	unaligned
CONTIG	k105_82340	704	unaligned
CONTIG	k105_449	922	unaligned
CONTIG	k105_450	531	unaligned
CONTIG	k105_82341	652	unaligned
CONTIG	k105_82343	548	unaligned
CONTIG	k105_452	864	unaligned
CONTIG	k105_457	727	unaligned
CONTIG	k105_82348	1347	unaligned
CONTIG	k105_458	656	unaligned
CONTIG	k105_459	527	unaligned
CONTIG	k105_82350	650	unaligned
CONTIG	k105_460	672	unaligned
CONTIG	k105_461	709	unaligned
CONTIG	k105_82352	997	unaligned
CONTIG	k105_462	1069	unaligned
CONTIG	k105_82354	1026	unaligned
CONTIG	k105_463	1533	unaligned
CONTIG	k105_82355	1036	unaligned
CONTIG	k105_464	1051	unaligned
CONTIG	k105_82357	546	unaligned
CONTIG	k105_82358	590	unaligned
CONTIG	k105_465	997	unaligned
CONTIG	k105_466	607	unaligned
CONTIG	k105_467	629	unaligned
CONTIG	k105_82361	1108	unaligned
CONTIG	k105_469	560	unaligned
CONTIG	k105_82363	618	unaligned
CONTIG	k105_82365	1151	unaligned
CONTIG	k105_472	1746	unaligned
CONTIG	k105_82366	831	unaligned
CONTIG	k105_82367	573	unaligned
CONTIG	k105_475	686	unaligned
CONTIG	k105_476	636	unaligned
CONTIG	k105_477	834	unaligned
CONTIG	k105_479	1099	unaligned
CONTIG	k105_82373	1387	unaligned
CONTIG	k105_481	997	unaligned
CONTIG	k105_483	623	unaligned
CONTIG	k105_82378	591	unaligned
CONTIG	k105_82379	546	unaligned
CONTIG	k105_485	678	unaligned
CONTIG	k105_486	563	unaligned
CONTIG	k105_82381	1895	unaligned
CONTIG	k105_487	1736	unaligned
CONTIG	k105_488	939	unaligned
CONTIG	k105_82384	887	unaligned
CONTIG	k105_82385	522	unaligned
CONTIG	k105_493	908	unaligned
CONTIG	k105_82388	728	unaligned
CONTIG	k105_82389	551	unaligned
CONTIG	k105_495	1281	unaligned
CONTIG	k105_82391	515	unaligned
CONTIG	k105_82392	991	unaligned
CONTIG	k105_497	931	unaligned
CONTIG	k105_82393	549	unaligned
CONTIG	k105_82394	645	unaligned
CONTIG	k105_499	2097	unaligned
CONTIG	k105_82397	737	unaligned
CONTIG	k105_503	1073	unaligned
CONTIG	k105_82399	1901	unaligned
1389297	1390105	809	1	Synechococcus_sp._RCC307_CT978603.1	k105_82400	98.52		True
CONTIG	k105_82400	809	correct
CONTIG	k105_504	1728	unaligned
CONTIG	k105_505	814	unaligned
CONTIG	k105_82402	800	unaligned
CONTIG	k105_506	722	unaligned
CONTIG	k105_82403	853	unaligned
CONTIG	k105_507	1488	unaligned
CONTIG	k105_82405	550	unaligned
CONTIG	k105_82407	605	unaligned
CONTIG	k105_508	1012	unaligned
CONTIG	k105_82410	638	unaligned
CONTIG	k105_82411	1314	unaligned
CONTIG	k105_82412	530	unaligned
CONTIG	k105_82413	1029	unaligned
CONTIG	k105_515	3296	unaligned
CONTIG	k105_82417	697	unaligned
CONTIG	k105_82421	543	unaligned
CONTIG	k105_521	514	unaligned
CONTIG	k105_522	1242	unaligned
CONTIG	k105_82423	1023	unaligned
CONTIG	k105_525	617	unaligned
CONTIG	k105_82424	1398	unaligned
CONTIG	k105_82425	624	unaligned
CONTIG	k105_82426	819	unaligned
CONTIG	k105_82428	936	unaligned
CONTIG	k105_82429	873	unaligned
CONTIG	k105_526	4300	unaligned
CONTIG	k105_82430	577	unaligned
CONTIG	k105_527	500	unaligned
CONTIG	k105_82433	600	unaligned
CONTIG	k105_82435	837	unaligned
CONTIG	k105_529	2313	unaligned
CONTIG	k105_82436	833	unaligned
CONTIG	k105_531	666	unaligned
CONTIG	k105_82439	536	unaligned
CONTIG	k105_532	2734	unaligned
CONTIG	k105_536	1133	unaligned
CONTIG	k105_539	558	unaligned
CONTIG	k105_540	539	unaligned
CONTIG	k105_541	554	unaligned
CONTIG	k105_543	1029	unaligned
CONTIG	k105_544	575	unaligned
CONTIG	k105_546	3181	unaligned
CONTIG	k105_552	560	unaligned
CONTIG	k105_554	592	unaligned
CONTIG	k105_556	1027	unaligned
CONTIG	k105_557	597	unaligned
CONTIG	k105_558	792	unaligned
CONTIG	k105_82441	16213	unaligned
CONTIG	k105_559	1619	unaligned
CONTIG	k105_82443	532	unaligned
CONTIG	k105_561	1035	unaligned
CONTIG	k105_82444	1967	unaligned
CONTIG	k105_82445	683	unaligned
CONTIG	k105_570	532	unaligned
CONTIG	k105_82448	699	unaligned
CONTIG	k105_571	650	unaligned
CONTIG	k105_82449	579	unaligned
CONTIG	k105_572	1064	unaligned
CONTIG	k105_573	726	unaligned
CONTIG	k105_575	523	unaligned
CONTIG	k105_82453	1122	unaligned
CONTIG	k105_576	715	unaligned
CONTIG	k105_577	500	unaligned
CONTIG	k105_578	3838	unaligned
CONTIG	k105_82457	4145	unaligned
1805675	1806907	1	1233	Synechococcus_sp._RCC307_CT978603.1	k105_82458	99.19		True
CONTIG	k105_82458	1233	correct
1330222	1330841	621	1	Synechococcus_sp._RCC307_CT978603.1	k105_82459	99.68		True
CONTIG	k105_82459	621	correct
CONTIG	k105_579	2691	unaligned
CONTIG	k105_580	630	unaligned
CONTIG	k105_581	1327	unaligned
CONTIG	k105_82463	2404	unaligned
CONTIG	k105_587	718	unaligned
CONTIG	k105_82468	912	unaligned
CONTIG	k105_589	1903	unaligned
CONTIG	k105_82469	1047	unaligned
CONTIG	k105_591	3298	unaligned
CONTIG	k105_593	954	unaligned
CONTIG	k105_82470	3913	unaligned
CONTIG	k105_594	1100	unaligned
CONTIG	k105_82472	965	unaligned
CONTIG	k105_595	522	unaligned
CONTIG	k105_82473	813	unaligned
CONTIG	k105_596	862	unaligned
CONTIG	k105_598	592	unaligned
CONTIG	k105_82478	558	unaligned
CONTIG	k105_599	990	unaligned
CONTIG	k105_82479	763	unaligned
CONTIG	k105_82480	665	unaligned
CONTIG	k105_82481	700	unaligned
CONTIG	k105_605	809	unaligned
CONTIG	k105_82488	607	unaligned
CONTIG	k105_82489	1038	unaligned
CONTIG	k105_606	3565	unaligned
CONTIG	k105_607	708	unaligned
CONTIG	k105_82491	872	unaligned
CONTIG	k105_82493	1277	unaligned
CONTIG	k105_609	2036	unaligned
CONTIG	k105_610	532	unaligned
CONTIG	k105_82495	626	unaligned
CONTIG	k105_611	561	unaligned
CONTIG	k105_82500	593	unaligned
CONTIG	k105_82502	583	unaligned
CONTIG	k105_612	3145	unaligned
CONTIG	k105_613	663	unaligned
CONTIG	k105_616	733	unaligned
CONTIG	k105_82503	2713	unaligned
CONTIG	k105_617	653	unaligned
CONTIG	k105_618	602	unaligned
CONTIG	k105_82505	591	unaligned
CONTIG	k105_620	640	unaligned
CONTIG	k105_621	727	unaligned
CONTIG	k105_82507	1411	unaligned
CONTIG	k105_622	502	unaligned
CONTIG	k105_82509	1019	unaligned
CONTIG	k105_623	1926	unaligned
CONTIG	k105_82510	895	unaligned
CONTIG	k105_82511	1118	unaligned
CONTIG	k105_624	2186	unaligned
CONTIG	k105_626	771	unaligned
CONTIG	k105_82512	2726	unaligned
CONTIG	k105_630	521	unaligned
